"event_id","year","longitude","latitude","fatalities","event_type"
510572,2024,13.1108,14.2528,24,"state-based"
524887,2024,13.1108,14.2528,3,"state-based"
20265,1994,6.321218,14.042325,7,"state-based"
20248,1994,8,16,3,"state-based"
25106,1994,7.385278,18.736944,2,"state-based"
20247,1994,7.991111,16.973333,0,"state-based"
20228,1994,8.42,19.0625,15,"state-based"
24957,1994,2.083333,14.333333,5,"state-based"
24958,1994,7.385278,18.736944,3,"state-based"
25026,1994,7.991111,16.973333,14,"state-based"
25074,1994,7.991111,16.973333,1,"state-based"
25009,1995,7.5,18.5,2,"state-based"
5961,2004,5.644167,16.804722,4,"state-based"
24915,1995,13.309508,13.698691,3,"state-based"
24939,1995,12.847458,18.979197,4,"state-based"
25031,1995,3.1937,13.049,4,"state-based"
20258,1995,12.611345,13.31536,23,"state-based"
24929,1996,12.894994,19.000387,8,"state-based"
24997,1996,12.5,13.666667,3,"state-based"
20234,1997,13.309508,13.698691,0,"state-based"
25041,1997,12.611345,13.31536,7,"state-based"
25036,1991,8,16,13,"state-based"
25103,1991,8,16,18,"state-based"
20249,1991,8,16,0,"state-based"
25015,1991,8,16,4,"state-based"
25017,1991,8.42,19.0625,3,"state-based"
20995,1991,8,16,0,"state-based"
25020,1991,1.9538,14.6827,1,"state-based"
24960,1991,7.8945,15.6275,1,"state-based"
24961,1992,3.4336,14.9369,4,"state-based"
24965,1992,10.25,19.75,3,"state-based"
24983,1992,8.42,19.0625,2,"state-based"
25035,1992,5.8,19.366667,2,"state-based"
20992,1992,6.2793,15.4509,1,"state-based"
24993,1992,5.7343,15.4098,1,"state-based"
25008,1992,10.25,19.75,1,"state-based"
25005,1992,8.9439,17.5725,2,"state-based"
24953,1992,6.934167,16.787778,6,"state-based"
24968,1992,3.4336,14.9369,6,"state-based"
20985,1992,8,16,1,"state-based"
20391,1993,3.4336,14.9369,6,"state-based"
24954,1996,8.7275,17.704167,3,"state-based"
25095,1997,10.25,19.75,1,"state-based"
24947,1997,13.642584,21.940797,5,"state-based"
24975,1997,8.5,18,28,"state-based"
25033,1997,7.8945,15.6275,27,"state-based"
20233,1997,5.2692,14.8888,1,"state-based"
25016,2007,10.25,19.75,16,"state-based"
24984,2007,8.42,19.0625,3,"state-based"
24986,2007,7.184722,19.5275,5,"state-based"
25076,2007,8,16,1,"state-based"
24977,2007,4.709444,18.351944,13,"state-based"
25043,2007,10.25,19.75,10,"state-based"
25037,2007,8.6447,17.5184,3,"state-based"
24966,2007,7.991111,16.973333,2,"state-based"
24985,2007,7.991111,16.973333,4,"state-based"
25032,2007,8.42,19.0625,2,"state-based"
24974,2007,7.497778,16.401667,12,"state-based"
20226,2007,10.25,19.75,3,"state-based"
24981,2007,10.25,19.75,1,"state-based"
25019,2007,7.5,18.5,3,"state-based"
24959,2007,10.25,19.75,3,"state-based"
24927,2008,2.116667,13.516667,1,"state-based"
24935,2008,8.887861,14.970886,1,"state-based"
25038,2008,2.7037,15.0416,2,"state-based"
25034,2008,7.784444,18.4825,10,"state-based"
20559,2008,10.25,19.75,3,"state-based"
24995,2008,7.784444,18.4825,0,"state-based"
24973,2008,10.25,19.75,13,"state-based"
24938,2008,4.709444,18.351944,10,"state-based"
20991,2008,8.5,18,3,"state-based"
24976,2008,8.1012,17.2682,4,"state-based"
41170,2012,7.5,18.5,1,"state-based"
24955,1990,2.116667,13.516667,0,"one-sided"
24980,1990,5.7985,15.8969,200,"one-sided"
24982,1991,8.42,19.0625,0,"one-sided"
25048,1994,2.116667,13.516667,0,"one-sided"
24964,1994,7.991111,16.973333,0,"one-sided"
24956,1995,7.392852,14.431493,29,"one-sided"
24962,1995,7.991111,16.973333,2,"one-sided"
24937,1998,2.116667,13.516667,0,"one-sided"
24931,1998,13.708118,15.097741,147,"one-sided"
25014,2007,4.709444,18.351944,0,"one-sided"
20984,2007,7.5,18.5,0,"one-sided"
24944,2007,8.42,19.0625,0,"one-sided"
20225,2007,8.1012,17.2682,2,"one-sided"
24905,2007,8,16,6,"one-sided"
24936,2007,7.919444,16.432222,7,"one-sided"
24928,2007,8.1012,17.2682,2,"one-sided"
25040,2008,10.25,19.75,8,"one-sided"
20224,2008,8.1012,17.2682,1,"one-sided"
282631,2019,13.199828,15.316956,0,"one-sided"
339153,2019,3.0014,15.2276,5,"one-sided"
339152,2020,2.7037,15.0416,5,"one-sided"
339269,2020,2.7028,15.1439,24,"one-sided"
342857,2020,3.0014,15.2276,5,"one-sided"
339208,2020,2.5771,15.1296,5,"one-sided"
339212,2020,2.194531,14.643631,1,"one-sided"
336753,2020,2.116667,13.516667,3,"one-sided"
339236,2020,1.495,13.169,2,"one-sided"
339213,2020,2.7037,15.0416,13,"one-sided"
383471,2020,1.333333,14.5,71,"one-sided"
339228,2020,2.7037,15.0416,1,"one-sided"
339233,2020,1.305,14.48611,3,"one-sided"
383310,2020,2.7037,15.0416,1,"one-sided"
374839,2020,3.432373,14.930532,2,"one-sided"
514643,2024,3.397528,11.882174,1,"one-sided"
45195,1989,11.953712,16.86493,170,"one-sided"
194344,2015,13.57,13.8,28,"one-sided"
194816,2015,3.7004,12.61963,5,"one-sided"
195736,2015,12.9302,13.50097,19,"one-sided"
195737,2015,12.9098,13.49072,19,"one-sided"
196034,2015,13.332355,13.755522,5,"one-sided"
196477,2015,13.20107,13.84052,1,"one-sided"
196476,2015,13.06347,13.55179,5,"one-sided"
196853,2015,13.27325,13.66534,16,"one-sided"
198299,2015,13.25159,13.62649,0,"one-sided"
205258,2015,12.32826,13.112266,15,"one-sided"
205265,2015,12.82294,13.43927,14,"one-sided"
213456,2015,12.5,13.66667,5,"one-sided"
205432,2015,13.24134,13.61144,18,"one-sided"
207667,2015,12.526816,13.21511,4,"one-sided"
226554,2016,12.61135,13.31536,2,"one-sided"
231425,2016,13.30951,13.69869,3,"one-sided"
226550,2016,13.332355,13.755522,6,"one-sided"
226620,2016,13.332355,13.755522,9,"one-sided"
231234,2016,13.12767,13.66793,5,"one-sided"
240906,2017,12.611345,13.31536,2,"one-sided"
262453,2018,13.12767,13.66793,1,"one-sided"
272130,2018,13.12767,13.66793,8,"one-sided"
274982,2018,13.027789,14.018541,3,"one-sided"
274986,2018,12.97585,14.033839,3,"one-sided"
275165,2018,12.5,13.66667,3,"one-sided"
279839,2019,1.22271,14.52789,1,"one-sided"
279841,2019,1.3135,15.2275,5,"one-sided"
279830,2019,12.44516,13.36512,4,"one-sided"
277012,2019,13.30951,13.69869,4,"one-sided"
279831,2019,12.611345,13.31536,2,"one-sided"
279858,2019,13.30951,13.69869,3,"one-sided"
279580,2019,13.30951,13.69869,1,"one-sided"
279574,2019,13.30951,13.69869,4,"one-sided"
284631,2019,12.611345,13.31536,58,"one-sided"
282444,2019,12.807431,13.427458,8,"one-sided"
282449,2019,12.85869,13.56311,3,"one-sided"
324281,2019,12.68485,13.30706,2,"one-sided"
324279,2019,12.789683,13.43951,3,"one-sided"
324280,2019,12.80316,13.449981,2,"one-sided"
317829,2019,12.5,13.66667,1,"one-sided"
317920,2019,12.139563,13.129631,1,"one-sided"
285457,2019,1.3135,15.2275,1,"one-sided"
293452,2019,1.3135,15.2275,4,"one-sided"
294415,2019,12.553841,13.230392,4,"one-sided"
294416,2019,12.42228,13.18215,3,"one-sided"
293454,2019,0.853,14.186,1,"one-sided"
290534,2019,0.598599,14.738327,1,"one-sided"
290308,2019,13.30951,13.69869,1,"one-sided"
290523,2019,12.34833,13.14083,2,"one-sided"
293450,2019,1.3135,15.2275,1,"one-sided"
299978,2019,12.9302,13.50097,12,"one-sided"
318478,2019,12.611345,13.31536,1,"one-sided"
313744,2019,12.35497,13.15916,1,"one-sided"
313761,2019,13.14784,13.59173,1,"one-sided"
313762,2019,12.931068,13.737941,2,"one-sided"
313770,2019,13.315,14.07097,1,"one-sided"
319173,2019,1.15723,14.728,1,"one-sided"
319172,2019,1.80455,14.93611,3,"one-sided"
319171,2019,1.80455,14.93611,1,"one-sided"
320137,2019,1.81228,14.82977,1,"one-sided"
320136,2019,3.7768,14.899967,2,"one-sided"
322991,2019,12.94294,13.5616,3,"one-sided"
332241,2020,0.91739,14.73075,1,"one-sided"
339231,2020,1.3135,15.2275,2,"one-sided"
332244,2020,12.85869,13.56311,3,"one-sided"
331256,2020,1.2529,14.5416,5,"one-sided"
331255,2020,13.24134,13.61144,6,"one-sided"
336750,2020,2.0866,14.3188,1,"one-sided"
336751,2020,12.666426,13.539402,14,"one-sided"
339343,2020,2.7028,15.1439,4,"one-sided"
383220,2020,13.00737,13.5296,10,"one-sided"
342513,2020,1.32759,14.55104,3,"one-sided"
342505,2020,1.30569,14.54457,6,"one-sided"
342506,2020,1.33578,14.55395,9,"one-sided"
341890,2020,13.24134,13.61144,20,"one-sided"
342575,2020,4.7832,15.6207,2,"one-sided"
349240,2020,12.758915,13.390458,5,"one-sided"
349241,2020,3.410647,14.549358,3,"one-sided"
349242,2020,0.91739,14.73075,2,"one-sided"
352900,2020,2.591663,13.325279,8,"one-sided"
374842,2020,4.082152,13.697417,1,"one-sided"
374837,2020,12.42228,13.18215,1,"one-sided"
375767,2020,12.931068,13.737941,1,"one-sided"
375336,2020,2.72,14.71,6,"one-sided"
410119,2021,1.776569,14.905944,33,"one-sided"
374813,2021,1.81228,14.82977,69,"one-sided"
381551,2021,12.227941,13.17562,1,"one-sided"
391052,2021,12.897483,13.629998,4,"one-sided"
391024,2021,2.628632,15.037245,8,"one-sided"
391025,2021,2.221649,14.772632,6,"one-sided"
390311,2021,2.996078,15.130845,37,"one-sided"
427195,2021,3.0014,15.2276,29,"one-sided"
391774,2021,12.413747,13.086272,3,"one-sided"
390480,2021,4.532152,15.897665,170,"one-sided"
390583,2021,1.33578,14.55395,6,"one-sided"
427198,2021,1.32759,14.55104,1,"one-sided"
427199,2021,1.30569,14.54457,6,"one-sided"
396555,2021,1.12068,14.58284,19,"one-sided"
402650,2021,4.0589,15.771,2,"one-sided"
403051,2021,0.25992,14.57536,0,"one-sided"
400780,2021,0.23165,14.53273,5,"one-sided"
404611,2021,2.08333,14.33333,3,"one-sided"
404745,2021,1.80455,14.93611,2,"one-sided"
411782,2021,0.27645,14.61194,2,"one-sided"
405216,2021,0.23165,14.53273,2,"one-sided"
405259,2021,2.68629,14.88949,19,"one-sided"
405358,2021,12.221,13.48,4,"one-sided"
410635,2021,4.532152,15.897665,1,"one-sided"
410390,2021,2.775698,15.020188,14,"one-sided"
410595,2021,2.5248,15.106979,19,"one-sided"
413797,2021,2.194531,14.643631,15,"one-sided"
413899,2021,2.996078,15.130845,37,"one-sided"
413972,2021,1.286078,14.728395,19,"one-sided"
416580,2021,1.893497,14.687694,11,"one-sided"
420146,2021,0.853,14.186,6,"one-sided"
420147,2021,1.333333,14.5,2,"one-sided"
419828,2021,2.194531,14.643631,10,"one-sided"
434444,2022,0.415575,14.00814,21,"one-sided"
436600,2022,12.42228,13.18215,0,"one-sided"
437220,2022,12.42228,13.18215,0,"one-sided"
456269,2022,3.324389,14.351433,0,"one-sided"
449807,2022,13.12767,13.66793,11,"one-sided"
452790,2022,2.7037,15.0416,11,"one-sided"
459674,2022,1.917978,14.567776,4,"one-sided"
460753,2023,12.42228,13.18215,1,"one-sided"
462914,2023,0.75306,14.00776,2,"one-sided"
462915,2023,1.32759,14.55104,2,"one-sided"
462893,2023,4.640343,16.524543,9,"one-sided"
465923,2023,4.792575,16.137759,18,"one-sided"
469552,2023,0.91739,14.73075,1,"one-sided"
476394,2023,8,16,0,"one-sided"
476630,2023,0.853,14.186,8,"one-sided"
474585,2023,1.10888,14.521356,0,"one-sided"
478346,2023,12.57441,13.27379,3,"one-sided"
489480,2023,0.82905,14.625446,12,"one-sided"
489485,2023,1.305,14.48611,5,"one-sided"
489467,2023,1.10888,14.521356,20,"one-sided"
489453,2023,1.398691,14.279033,2,"one-sided"
496516,2023,1.228541,14.51684,1,"one-sided"
491004,2023,0.91739,14.73075,6,"one-sided"
493333,2023,1.32759,14.55104,3,"one-sided"
493336,2023,1.27493,14.43273,1,"one-sided"
493337,2023,1.303147,14.485625,2,"one-sided"
493037,2023,3.177016,14.916433,1,"one-sided"
493783,2023,12.42228,13.18215,2,"one-sided"
493868,2023,1.27915,14.52684,3,"one-sided"
497332,2023,0.877335,14.505489,11,"one-sided"
498468,2023,3.375733,14.738734,0,"one-sided"
502316,2023,12.41932,13.20519,1,"one-sided"
508498,2023,0.994457,14.43526,5,"one-sided"
506779,2023,0.954933,14.4471,6,"one-sided"
510530,2024,2.030596,14.460284,15,"one-sided"
513959,2024,1.342155,12.980668,7,"one-sided"
521376,2024,12.645961,13.302151,1,"one-sided"
518098,2024,12.41932,13.20519,1,"one-sided"
519809,2024,0.785642,14.207228,16,"one-sided"
520813,2024,12.708416,13.313616,0,"one-sided"
525496,2024,0.812141,14.288235,6,"one-sided"
524866,2024,1.300801,14.315247,22,"one-sided"
524870,2024,0.853,14.186,11,"one-sided"
526183,2024,12.42228,13.18215,4,"one-sided"
525032,2024,0.82403,14.278006,14,"one-sided"
525028,2024,0.812141,14.288235,10,"one-sided"
529831,2024,4.792575,16.137759,4,"one-sided"
533927,2024,0.82403,14.278006,7,"one-sided"
538914,2024,12.41932,13.20519,0,"one-sided"
538199,2024,1.132819,14.393719,14,"one-sided"
540340,2024,0.91739,14.73075,9,"one-sided"
543387,2024,13.12767,13.66793,2,"one-sided"
555028,2024,0.970824,14.626641,3,"one-sided"
556012,2024,0.724981,14.1218,21,"one-sided"
556080,2024,1.305,14.48611,9,"one-sided"
557341,2024,0.930369,14.199629,18,"one-sided"
203866,2015,12.57441,13.27379,3,"one-sided"
193414,2015,13.47,13.82,2,"one-sided"
239716,2017,12.98081,13.97649,2,"one-sided"
239376,2017,13.027789,14.018541,9,"one-sided"
241550,2017,13.1988,14.28076,1,"one-sided"
255047,2018,13.12767,13.66793,5,"one-sided"
258305,2018,12.61135,13.31536,6,"one-sided"
374415,2020,13.12767,13.66793,34,"one-sided"
381384,2021,13.246409,14.370732,1,"one-sided"
386713,2021,13.1108,14.2528,0,"one-sided"
444994,2022,12.645961,13.302151,10,"one-sided"
434238,2022,12.61135,13.31536,10,"one-sided"
446752,2022,13.5,16,2,"one-sided"
446675,2022,13.402068,13.947038,11,"one-sided"
449784,2022,13.30951,13.69869,3,"one-sided"
453095,2022,13.1108,14.2528,4,"one-sided"
469550,2023,13.12767,13.66793,9,"one-sided"
480998,2023,13.216045,13.727346,3,"one-sided"
558524,2024,13.30951,13.69869,14,"one-sided"
20232,1997,2.707283,14.538053,12,"non-state"
25097,2008,1.7193,14.9853,12,"non-state"
509685,2022,1.17264,14.93911,4,"non-state"
509686,2022,2.08333,14.33333,24,"non-state"
477032,2023,0.966463,14.624567,6,"non-state"
566297,2023,1.10888,14.521356,6,"non-state"
566298,2023,0.91739,14.73075,5,"non-state"
489718,2023,1.17264,14.93911,4,"non-state"
67803,2013,7.991111,16.973333,12,"state-based"
67805,2013,7.991111,16.973333,3,"state-based"
67807,2013,2.116667,13.516667,1,"state-based"
67804,2013,7.991111,16.973333,12,"state-based"
67806,2013,7.991111,16.973333,2,"state-based"
67808,2013,2.116667,13.516667,1,"state-based"
194247,2015,12.807431,13.427458,1,"state-based"
194214,2015,13.30951,13.69869,40,"state-based"
194343,2015,13.57,13.8,48,"state-based"
195730,2015,13.30951,13.69869,3,"state-based"
196032,2015,12.611345,13.31536,15,"state-based"
204912,2015,12.611345,13.31536,15,"state-based"
204924,2015,12.61135,13.31536,4,"state-based"
196500,2015,12.61135,13.31536,4,"state-based"
198301,2015,13.25159,13.62649,0,"state-based"
205259,2015,13.17333,13.88238,2,"state-based"
205260,2015,12.61135,13.31536,10,"state-based"
205263,2015,12.61135,13.31536,6,"state-based"
207455,2015,12.611345,13.31536,1,"state-based"
213458,2015,12.5,13.66667,20,"state-based"
208948,2015,13.25159,13.62649,2,"state-based"
218822,2016,12.98081,13.97649,6,"state-based"
231469,2016,13.30951,13.69869,1,"state-based"
226297,2016,12.61135,13.31536,6,"state-based"
231371,2016,13.30951,13.69869,12,"state-based"
226606,2016,13.30951,13.69869,29,"state-based"
233697,2016,13.30951,13.69869,55,"state-based"
231366,2016,12.611345,13.31536,3,"state-based"
226692,2016,12.85869,13.56311,7,"state-based"
231767,2016,12.611345,13.31536,88,"state-based"
231251,2016,13.17333,13.88238,6,"state-based"
231155,2016,13.12767,13.66793,35,"state-based"
231723,2016,13.005232,13.586667,8,"state-based"
234662,2016,13.17333,13.88238,18,"state-based"
240905,2017,13.17333,13.88238,18,"state-based"
237235,2017,12.843994,13.483792,26,"state-based"
237293,2017,2.0548,15.0651,16,"state-based"
237371,2017,0.36278,14.74278,5,"state-based"
241245,2017,13.30951,13.69869,4,"state-based"
237653,2017,12.843994,13.483792,57,"state-based"
238740,2017,3.432373,14.930532,6,"state-based"
239457,2017,13.25159,13.62649,14,"state-based"
240976,2017,13.17333,13.88238,39,"state-based"
243959,2017,1.80455,14.93611,28,"state-based"
243980,2017,0.91739,14.73075,16,"state-based"
254293,2018,2.7037,15.0416,15,"state-based"
253903,2018,13.12767,13.66793,12,"state-based"
253494,2018,1.02841,13.2668,2,"state-based"
253946,2018,12.42228,13.18215,5,"state-based"
254873,2018,2.071,13.868,3,"state-based"
258613,2018,13.21667,14.48333,6,"state-based"
260089,2018,13.17333,13.88238,11,"state-based"
262455,2018,1.240753,15.054511,0,"state-based"
272523,2018,1.68614,12.83342,3,"state-based"
274992,2018,1.21412,13.29354,0,"state-based"
274996,2018,1.22034,14.869805,2,"state-based"
274475,2018,1.80455,14.93611,15,"state-based"
277413,2019,1.15723,14.728,1,"state-based"
279848,2019,1.15723,14.728,4,"state-based"
279361,2019,4.04662,13.85024,0,"state-based"
279399,2019,12.455573,13.123306,15,"state-based"
317465,2019,12.413747,13.086272,3,"state-based"
282628,2019,0.53117,14.76829,1,"state-based"
282260,2019,12.83222,13.49309,34,"state-based"
317634,2019,13.12767,13.66793,4,"state-based"
282471,2019,13.1108,14.2528,14,"state-based"
284423,2019,12.61135,13.31536,5,"state-based"
284721,2019,13.12767,13.66793,1,"state-based"
285455,2019,5.5,16,0,"state-based"
317958,2019,13.12767,13.66793,0,"state-based"
287605,2019,1.3135,15.2275,6,"state-based"
286859,2019,1.74336,13.69382,1,"state-based"
286882,2019,1.80455,14.93611,28,"state-based"
287109,2019,12.61135,13.31536,4,"state-based"
290389,2019,1.80455,14.93611,18,"state-based"
290377,2019,2.116667,13.516667,0,"state-based"
290486,2019,1.3135,15.2275,20,"state-based"
300283,2019,13.30951,13.69869,4,"state-based"
318474,2019,12.611345,13.31536,0,"state-based"
312861,2019,4.353242,14.059763,2,"state-based"
313783,2019,1.67517,12.83955,0,"state-based"
313772,2019,3.57222,15.38778,4,"state-based"
313061,2019,3.7855,15.0771,5,"state-based"
319743,2019,0.877841,14.808928,1,"state-based"
319760,2019,1.79869,13.11915,0,"state-based"
321478,2019,4.0589,15.771,17,"state-based"
321482,2019,1.314167,15.23139,74,"state-based"
322745,2019,3.916808,14.831527,17,"state-based"
326468,2020,3.0014,15.2276,166,"state-based"
331757,2020,2.08333,14.33333,110,"state-based"
332414,2020,1.69999,14.470237,10,"state-based"
383210,2020,12.843994,13.483792,2,"state-based"
332242,2020,0.91739,14.73075,2,"state-based"
332243,2020,0.91739,14.73075,1,"state-based"
358774,2020,1.69999,14.470237,0,"state-based"
358776,2020,1.69999,14.470237,0,"state-based"
383211,2020,13.30951,13.69869,3,"state-based"
358799,2020,1.69999,14.470237,0,"state-based"
337945,2020,1.69999,14.470237,6,"state-based"
334870,2020,12.455573,13.123306,8,"state-based"
335080,2020,0.91739,14.73075,33,"state-based"
335273,2020,13.12767,13.66793,48,"state-based"
383203,2020,13.30951,13.69869,4,"state-based"
336470,2020,3.6974,15.1805,67,"state-based"
338397,2020,2.7037,15.0416,4,"state-based"
358913,2020,3.015675,15.345531,0,"state-based"
339325,2020,12.621,13.279,2,"state-based"
341888,2020,12.5,13.66667,25,"state-based"
349103,2020,12.61135,13.31536,1,"state-based"
371270,2020,1.38601,14.22579,1,"state-based"
374838,2020,3.410647,14.549358,1,"state-based"
380359,2020,2.08333,14.33333,0,"state-based"
374301,2020,2.321402,14.760547,18,"state-based"
375827,2020,12.41932,13.20519,0,"state-based"
379859,2021,12.455573,13.123306,4,"state-based"
380132,2021,12.611345,13.31536,26,"state-based"
381552,2021,12.42228,13.18215,1,"state-based"
385874,2021,12.770639,13.41358,1,"state-based"
385797,2021,1.241942,13.921495,0,"state-based"
386707,2021,12.5,13.66667,0,"state-based"
386756,2021,12.02765,13.21442,2,"state-based"
391777,2021,13.30951,13.69869,0,"state-based"
391816,2021,12.300621,13.134635,3,"state-based"
391825,2021,12.02765,13.21442,0,"state-based"
391822,2021,12.85869,13.56311,4,"state-based"
396549,2021,12.02765,13.21442,1,"state-based"
403092,2021,13.30951,13.69869,0,"state-based"
398385,2021,12.02765,13.21442,0,"state-based"
397135,2021,5.1,16.84,16,"state-based"
400952,2021,2.599726,15.175914,22,"state-based"
403091,2021,13.30951,13.69869,3,"state-based"
403098,2021,12.237289,13.181453,1,"state-based"
402507,2021,12.61135,13.31536,14,"state-based"
406208,2021,2.116667,13.516667,1,"state-based"
405092,2021,13.30951,13.69869,3,"state-based"
427340,2021,12.221,13.48,13,"state-based"
410094,2021,1.81228,14.82977,49,"state-based"
414081,2021,7.251991,13.918692,2,"state-based"
414021,2021,13.17333,13.88238,59,"state-based"
419863,2021,0.415575,14.00814,3,"state-based"
419954,2021,0.724069,14.582867,11,"state-based"
423873,2021,0.853,14.186,20,"state-based"
422780,2021,1.305,14.48611,11,"state-based"
425488,2021,0.23165,14.53273,108,"state-based"
426488,2021,1.3135,15.2275,1,"state-based"
425843,2021,1.333333,14.5,1,"state-based"
427916,2022,4.183768,14.812078,5,"state-based"
427805,2022,12.455573,13.123306,10,"state-based"
430966,2022,13.216045,13.727346,1,"state-based"
430680,2022,1.228503,13.41175,5,"state-based"
430784,2022,2.08333,14.33333,18,"state-based"
434243,2022,0.639569,14.755778,6,"state-based"
436725,2022,12.611345,13.31536,14,"state-based"
571763,2022,2.08333,14.33333,14,"state-based"
571764,2022,5.5,16,13,"state-based"
571765,2022,3.6,13.2,13,"state-based"
436232,2022,0.415575,14.00814,7,"state-based"
436498,2022,12.611345,13.31536,6,"state-based"
439002,2022,0.853,14.186,0,"state-based"
438998,2022,13.5,16,10,"state-based"
439003,2022,1.333333,14.5,2,"state-based"
439005,2022,1.358369,13.70897,33,"state-based"
438832,2022,13.402068,13.947038,40,"state-based"
442206,2022,12.5,13.66667,1,"state-based"
442200,2022,2.352517,14.983982,2,"state-based"
441137,2022,12.611345,13.31536,0,"state-based"
442209,2022,11.5,13.75,1,"state-based"
443930,2022,12.770639,13.41358,12,"state-based"
444588,2022,12.5,13.66667,1,"state-based"
444591,2022,12.5,13.66667,1,"state-based"
446751,2022,4.532152,15.897665,4,"state-based"
449614,2022,12.843994,13.483792,7,"state-based"
450365,2022,12.897483,13.629998,2,"state-based"
449782,2022,0.853,14.186,8,"state-based"
453059,2022,12.5,13.66667,2,"state-based"
452820,2022,2.17687,12.7555,2,"state-based"
452821,2022,2.17687,12.7555,7,"state-based"
456808,2022,1.305,14.48611,15,"state-based"
453123,2022,12.92515,13.6916,6,"state-based"
457413,2022,3.312217,15.23103,6,"state-based"
459677,2022,12.61135,13.31536,1,"state-based"
459617,2022,3.57222,15.38778,15,"state-based"
460549,2022,1.826867,12.932582,8,"state-based"
460561,2022,12.611345,13.31536,25,"state-based"
462911,2023,2.271817,14.675014,6,"state-based"
462912,2023,1.008509,13.745359,11,"state-based"
462830,2023,3.916808,14.831527,3,"state-based"
462840,2023,12.255444,13.164116,1,"state-based"
463406,2023,2.7037,15.0416,20,"state-based"
475030,2023,0.853,14.186,0,"state-based"
469549,2023,13.5,16,20,"state-based"
474253,2023,12.61135,13.31536,2,"state-based"
473962,2023,12.713158,13.384215,3,"state-based"
474261,2023,12.5,13.66667,1,"state-based"
474586,2023,1.228503,13.41175,7,"state-based"
476608,2023,2.08333,14.33333,0,"state-based"
478211,2023,12.32826,13.112266,0,"state-based"
481370,2023,2.08333,14.33333,0,"state-based"
478343,2023,12.455573,13.123306,7,"state-based"
481371,2023,2.08333,14.33333,4,"state-based"
481368,2023,0.264954,14.623035,1,"state-based"
495085,2023,0.296683,14.696119,1,"state-based"
484487,2023,2.0548,15.0651,2,"state-based"
481369,2023,0.25992,14.57536,0,"state-based"
482388,2023,0.27645,14.61194,0,"state-based"
483496,2023,1.17264,14.93911,1,"state-based"
482407,2023,13.1108,14.2528,1,"state-based"
489654,2023,13.471335,13.80094,0,"state-based"
487942,2023,8,16,0,"state-based"
489487,2023,3.916808,14.831527,6,"state-based"
488183,2023,1.305,14.48611,17,"state-based"
489554,2023,2.7037,15.0416,0,"state-based"
489562,2023,2.7037,15.0416,0,"state-based"
487944,2023,2.08333,14.33333,0,"state-based"
493169,2023,12.553841,13.230392,3,"state-based"
492682,2023,0.970824,14.626641,23,"state-based"
492684,2023,3.432373,14.930532,0,"state-based"
493328,2023,4.777261,15.137408,53,"state-based"
497851,2023,0.853,14.186,9,"state-based"
497844,2023,2.08333,14.33333,0,"state-based"
501366,2023,2.659525,15.282036,0,"state-based"
511434,2023,3.432373,14.930532,0,"state-based"
511435,2023,3.916808,14.831527,0,"state-based"
511433,2023,2.7037,15.0416,0,"state-based"
501451,2023,13.251859,13.627013,42,"state-based"
501702,2023,12.5,13.66667,0,"state-based"
506782,2023,2.7037,15.0416,1,"state-based"
506783,2023,3.432373,14.930532,1,"state-based"
501701,2023,13.1108,14.2528,1,"state-based"
506816,2023,12.42228,13.18215,0,"state-based"
506863,2023,12.42228,13.18215,0,"state-based"
537178,2024,2.030596,14.460284,9,"state-based"
513926,2024,12.708416,13.313616,7,"state-based"
513978,2024,0.843065,14.008796,6,"state-based"
514080,2024,12.637196,13.295936,1,"state-based"
517931,2024,12.708416,13.313616,10,"state-based"
517762,2024,0.532971,14.654481,53,"state-based"
518708,2024,3.211802,14.01023,3,"state-based"
519802,2024,1.499644,14.950165,6,"state-based"
519805,2024,1.333333,14.5,10,"state-based"
526079,2024,12.645961,13.302151,0,"state-based"
524868,2024,3.021487,13.758739,6,"state-based"
524872,2024,12.359777,13.174592,2,"state-based"
529295,2024,12.44516,13.36512,6,"state-based"
527727,2024,0.853,14.186,1,"state-based"
533908,2024,4.647876,14.996869,8,"state-based"
533921,2024,4.93315,14.801537,6,"state-based"
533922,2024,4.777261,15.137408,11,"state-based"
533935,2024,3.57222,15.38778,34,"state-based"
537677,2024,3.915567,15.711342,0,"state-based"
533983,2024,0.930369,14.199629,46,"state-based"
537883,2024,12.02765,13.21442,9,"state-based"
538796,2024,0.753214,14.307559,18,"state-based"
544428,2024,3.27,14.6391,15,"state-based"
543281,2024,13.17333,13.88238,5,"state-based"
543438,2024,4.501541,15.719253,24,"state-based"
543864,2024,13.17333,13.88238,6,"state-based"
543460,2024,12.42228,13.18215,2,"state-based"
549578,2024,4.63953,16.524246,1,"state-based"
556071,2024,0.75306,14.00776,57,"state-based"
556086,2024,0.548244,13.969904,119,"state-based"
558445,2024,12.139563,13.129631,4,"state-based"
474035,2023,13.216045,13.727346,1,"state-based"
252399,2014,12.30844,21.01598,3,"non-state"
252401,2014,13.25,20.5,2,"non-state"
252883,2015,8.624676,21.054862,6,"non-state"
381381,2021,12.993379,13.551199,3,"non-state"
386681,2021,13.38081,13.85349,30,"non-state"
404499,2021,13.216045,13.727346,3,"non-state"
437213,2022,13.402068,13.947038,10,"non-state"
436719,2022,13.216045,13.727346,14,"non-state"
521243,2024,13.459033,14.091666,40,"non-state"
439000,2022,1.02841,13.2668,1,"one-sided"
